stable_id,expression,source_article_ids,source_asset,source_line,state
ccr-lang-8352258435c22932a4c1,external prognostic validation,42456051,ccr-2026-42456051-language.md,81,no-literal-match-needs-context-review
ccr-lang-8355c77a79ba7a274f2d,orthogonal protein measurement,39150543,ccr-2024-39150543-language.md,40,no-literal-match-needs-context-review
ccr-lang-836df6b1c234c15934da,nonsignificant proliferation difference,36255391,ccr-2023-36255391-language.md,85,no-literal-match-needs-context-review
ccr-lang-83a1303a3902e6935cf5,co-mutation-dependent immune phenotype,37097610,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,195,no-literal-match-needs-context-review
ccr-lang-83d6e81dc208caa87f61,Simon two-stage minimax design,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,306,no-literal-match-needs-context-review
ccr-lang-83dadd4e23ce6923ed1b,proliferating effector T cell,37992307,ccr-2024-37992307-language.md,29,no-literal-match-needs-context-review
ccr-lang-83e5ef65050b610b4d23,clinically eligible subset,42360806,ccr-2026-42360806-language.md,59,no-literal-match-needs-context-review
ccr-lang-83f031772fc9c4e5d2d0,circulating tumor DNA dynamics,41649868;41817317;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,151,no-literal-match-needs-context-review
ccr-lang-83f2ee68ea225d7cd8e0,vessel centerline extraction,35727603,ccr-2022-35727603-language.md,81,no-literal-match-needs-context-review
ccr-lang-83fce52f4190f78330ec,primary versus acquired resistance,38048058,ccr-2024-38048058-language.md,32,no-literal-match-needs-context-review
ccr-lang-84159d7e65450a15a158,Benjamini–Hochberg adjustment,42714874,ccr-2026-09-12-supplement-language.md,179,no-literal-match-needs-context-review
ccr-lang-8419833536970f80072d,oncogene dependence,42340371,ccr-2026-42340371-language.md,41,no-literal-match-needs-context-review
ccr-lang-844d854d9c544ca10eee,concentration-dependent QTc effect,36112541,ccr-2023-36112541-language.md,83,no-literal-match-needs-context-review
ccr-lang-8478daefb33de641c4cf,transcription–replication conflicts,42714874,ccr-2026-09-12-supplement-language.md,164,no-literal-match-needs-context-review
ccr-lang-8479d1377540ed14368e,disease-free after resection,35012927,ccr-2022-35012927-language.md,59,no-literal-match-needs-context-review
ccr-lang-848e79a4daa2287e1d98,polyploid accumulation,37289191,ccr-2023-37289191-language.md,83,no-literal-match-needs-context-review
ccr-lang-849cb7c35ee4db1ee56d,sphere-forming phenotype,36165915,ccr-2023-36165915-language.md,81,no-literal-match-needs-context-review
ccr-lang-84d8d7381ea4b0d8bd43,benefit–risk assessment,38875108,ccr-2024-38875108-language.md,62,no-literal-match-needs-context-review
ccr-lang-84f3cf320639cf322f12,droplet digital PCR,42377115,ccr-2026-42377115-language.md,47,no-literal-match-needs-context-review
ccr-lang-85277c11403b8bd5f8d3,assay-success population,36201167,ccr-2023-36201167-language.md,59,no-literal-match-needs-context-review
ccr-lang-852ee483864ea4e38397,available-case descriptive analysis,42484497,ccr-2026-42484497-language.md,37,no-literal-match-needs-context-review
ccr-lang-85503a3df675b72b5f0a,histology adjustment,41378983,ccr-2026-09-19-batch2-language.md,123,no-literal-match-needs-context-review
ccr-lang-85555c0c6b9297259acd,allele-specific KRAS subgroup,33558425,ccr-2021-33558425-language.md,47,no-literal-match-needs-context-review
ccr-lang-859b6bc7a94752821bb9,durable stable disease,41556942,ccr-2026-09-19-supplement-language.md,806,no-literal-match-needs-context-review
ccr-lang-85a94d80d155feaf6293,eligible and treated population,42578969,ccr-2026-09-19-pending15-language.md,1189,no-literal-match-needs-context-review
ccr-lang-85c25fb5db700ad3d3a3,same-cohort discrimination,39670974,ccr-2025-2026-09-19-intake-language.md,246,no-literal-match-needs-context-review
ccr-lang-86103fb4fd90266db5a6,no treatment-related deaths were reported,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,320,no-literal-match-needs-context-review
ccr-lang-8613ce0ded1bab58eca6,trough concentration,40343815;40499141;40928991,ccr-2025-immunotherapy-fulltext-language.md,280,no-literal-match-needs-context-review
ccr-lang-863606802bf45cdde030,continued approval is contingent upon verification of clinical benefit,41537692;41587109;41671081;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42574065,ccr-2026-immunotherapy-fulltext-language.md,314,no-literal-match-needs-context-review
ccr-lang-8655fe00c706686fc0d9,homogeneously immune-enriched state,41537692;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696,ccr-2026-immunotherapy-fulltext-language.md,129,no-literal-match-needs-context-review
ccr-lang-8668e2c9a09efdcb3156,drug-specific resensitization,39017606,ccr-2024-39017606-language.md,51,no-literal-match-needs-context-review
ccr-lang-866a2b59ae028432ac02,internal test-set discrimination,40853904,ccr-2025-2026-09-19-intake-language.md,507,no-literal-match-needs-context-review
ccr-lang-86fd16ae1fa193e96ee3,histology-informed molecular testing,33947695,ccr-2021-33947695-language.md,50,no-literal-match-needs-context-review
ccr-lang-87291bdc38fcc6448049,transformation-associated signal,38912901,ccr-2024-38912901-language.md,53,no-literal-match-needs-context-review
ccr-lang-8737d3692dc539b8b005,single-stranded adapter ligation,42113010,ccr-2026-09-19-pending15-language.md,732,no-literal-match-needs-context-review
ccr-lang-876b0be0abfc4d5d6102,lineage-defining transcription factor,38180245,ccr-2024-38180245-language.md,31,no-literal-match-needs-context-review
ccr-lang-87707db569b98ed329b8,whole-transcriptome RNA sequencing,41649868;41817317;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,148,no-literal-match-needs-context-review
ccr-lang-877196a39469dcf28308,time-varying Cox model,41400436,ccr-2026-09-19-batch2-language.md,330,no-literal-match-needs-context-review
ccr-lang-87869b1db68fd55ade4f,salvage chemotherapy,35101883,ccr-2022-35101883-language.md,55,no-literal-match-needs-context-review
ccr-lang-8791a01bcff0e89617cf,subclonal event,34753780,ccr-2022-34753780-language.md,95,no-literal-match-needs-context-review
ccr-lang-87aff472ba103cbe9f68,localized disease setting,42377115,ccr-2026-42377115-language.md,38,no-literal-match-needs-context-review
ccr-lang-87b91e9f9f736524424f,age-at-diagnosis distribution,39400264,ccr-2024-39400264-language.md,54,no-literal-match-needs-context-review
ccr-lang-87f0fe3de81b225a37f8,algorithm-inferred ecDNA status,42340371,ccr-2026-42340371-language.md,54,no-literal-match-needs-context-review
ccr-lang-8803ab37e74e1ad52b4a,geometric-mean selectivity ratio,40465424,ccr-2025-omics-methods-2026-09-23-language.md,315,no-literal-match-needs-context-review
ccr-lang-88040747444a7514d583,copy-number alteration,41649868;41817317;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,153,no-literal-match-needs-context-review
ccr-lang-881e21ff52b1c135fb7b,exposure-outcome association,41779007,ccr-2026-09-19-pending15-language.md,339,no-literal-match-needs-context-review
ccr-lang-88373265ac6f0d8f447d,model-dependent regression,36602782,ccr-2023-36602782-language.md,83,no-literal-match-needs-context-review
ccr-lang-885ef757bd977f638452,time-dependent bias,37939140,ccr-2024-37939140-language.md,65,no-literal-match-needs-context-review
ccr-lang-886f5299cf6a8b9137d1,pre-existing resistance mutation,33685866,ccr-2021-33685866-language.md,71,no-literal-match-needs-context-review
ccr-lang-8872aace9a3f47f09d13,complete-case multivariable analysis,42148883,ccr-2026-42148883-language.md,50,no-literal-match-needs-context-review
ccr-lang-888f98a4f332dd92f23f,assay-defined prevalence,42752799,ccr-2026-09-19-supplement-language.md,225,no-literal-match-needs-context-review
ccr-lang-88929332b21bfb8a4d27,discordant molecular trajectories,37939140,ccr-2024-37939140-language.md,54,no-literal-match-needs-context-review
ccr-lang-88bda0e4827b8c936cfa,persistent inflammatory signal,39670974,ccr-2025-2026-09-19-intake-language.md,239,no-literal-match-needs-context-review
ccr-lang-88e40926690cdc500214,on-target/off-tumor reactivity,39466024;39576208;40828417;41026583,ccr-2025-immunotherapy-fulltext-language.md,156,no-literal-match-needs-context-review
ccr-lang-88ee90074b0311722343,therapeutic index,41701940,ccr-2026-09-19-batch2-language.md,394,no-literal-match-needs-context-review
ccr-lang-89258c4efe41781be66f,retrospective clinicogenomic cohort,33558425,ccr-2021-33558425-language.md,57,no-literal-match-needs-context-review
ccr-lang-893485d128a57c546e17,immortal-time bias,41649868;41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,235,no-literal-match-needs-context-review
ccr-lang-893939229ea4ce4dba60,unconfirmed objective response,42765908,ccr-2026-42765908-language.md,55,no-literal-match-needs-context-review
ccr-lang-897a900ab3456d7a7a69,molecularly matched repurposing,39352721,ccr-2024-39352721-language.md,30,no-literal-match-needs-context-review
ccr-lang-898d35e54b212bde041a,clonal resistance hypothesis,36729110,ccr-2023-36729110-language.md,99,no-literal-match-needs-context-review
ccr-lang-898ee4fd0ca0ce78037c,heterozygous SNP allele frequency,41870274,ccr-2026-09-19-batch2-language.md,51,no-literal-match-needs-context-review
ccr-lang-89f26bfc78e7763a1014,best overall response,34789481,ccr-2022-34789481-language.md,89,no-literal-match-needs-context-review
ccr-lang-89f6b677612b63420de5,forward and reverse marker screening,42113010,ccr-2026-09-19-pending15-language.md,736,no-literal-match-needs-context-review
ccr-lang-8a0c61d104abe5ff21ed,treatment-context association,38980931,ccr-2024-38980931-language.md,112,no-literal-match-needs-context-review
ccr-lang-8a10f24218a430272053,contemporary validation cohort,41779007,ccr-2026-09-19-pending15-language.md,364,no-literal-match-needs-context-review
ccr-lang-8a217f105fc34f1ab527,log-rank comparison,41649868;41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,227,no-literal-match-needs-context-review
ccr-lang-8a336c5e51b6129a12f3,serial target-occupancy imaging,39545922;39821070;40208070;40343815,ccr-2025-immunotherapy-fulltext-language.md,242,no-literal-match-needs-context-review
ccr-lang-8a770270cdda968f7620,modality-restricted detection,40833744,ccr-2026-40833744-language.md,43,no-literal-match-needs-context-review
ccr-lang-8a79047504fe90009d45,cell-autonomous resistance mechanism,33323404,ccr-2021-33323404-language.md,122,no-literal-match-needs-context-review
ccr-lang-8a7b66380f84dc5553ac,plasma aneuploidy score,37071497,ccr-2023-37071497-language.md,69,no-literal-match-needs-context-review
ccr-lang-8aa6d279de15bfd3941e,reciprocal immune dynamics,41537692;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696,ccr-2026-immunotherapy-fulltext-language.md,115,no-literal-match-needs-context-review
ccr-lang-8ab70e3814fc1847a6e1,pairwise log-rank comparison,42268349,ccr-2026-09-19-supplement-language.md,631,no-literal-match-needs-context-review
ccr-lang-8af32effa4eb7d73c455,wide confidence interval,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,314,no-literal-match-needs-context-review
ccr-lang-8b12ba903440410e0eb5,rare-tumor basket trial,41378983,ccr-2026-09-19-batch2-language.md,117,no-literal-match-needs-context-review
ccr-lang-8b2966c9512e90bda6ac,compound-mutant genetically engineered mouse models,33077574,ccr-2026-09-12-supplement-language.md,35,no-literal-match-needs-context-review
ccr-lang-8b3e258160ef28d5d13d,KRAS-stratified co-mutation analysis,37733794,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,259,no-literal-match-needs-context-review
ccr-lang-8bb964b62a8b97c92e49,prospective paired-sample cohort,36201167,ccr-2023-36201167-language.md,57,no-literal-match-needs-context-review
ccr-lang-8bd5a1d12fccabe670ca,alteration-level heterogeneity,41556942,ccr-2026-09-19-supplement-language.md,816,no-literal-match-needs-context-review
ccr-lang-8bdee0303ff6e3cd6432,first subsequent systemic therapy,42714840,ccr-2026-09-12-supplement-language.md,120,no-literal-match-needs-context-review
ccr-lang-8be84b66c0ece1a2ce75,antibody–drug conjugate payload,39287821,ccr-2024-39287821-language.md,29,no-literal-match-needs-context-review
ccr-lang-8c0bc5acd6769fcc5f8c,treatment-exposure association,32709715,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,72,no-literal-match-needs-context-review
ccr-lang-8c0daee7398defa7d48a,wide confidence interval,41378983,ccr-2026-09-19-batch2-language.md,130,no-literal-match-needs-context-review
ccr-lang-8c0f586eee3e95675622,nominal genomic enrichment,37223924,ccr-2023-37223924-language.md,85,no-literal-match-needs-context-review
ccr-lang-8c34cea8609b06fe7ad2,complete response in a mouse model,41649868;41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,202,no-literal-match-needs-context-review
ccr-lang-8c35de57065063e8ce55,nominal P value without multiplicity control,41537692;41587109;41671081;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42574065,ccr-2026-immunotherapy-fulltext-language.md,332,no-literal-match-needs-context-review
ccr-lang-8c40221f336a7d11979e,inferred,39545922;39786430;40208070;40247431;40553459;40788282;40828417;40864503;41065506,ccr-2025-immunotherapy-fulltext-language.md,209,no-literal-match-needs-context-review
ccr-lang-8c8ffeda2f70f637582d,missense variant or variant of unknown significance,32709715,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,50,no-literal-match-needs-context-review
ccr-lang-8c9bce741bae5403a4eb,one-way or two-way analysis of variance,41649868;41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,224,no-literal-match-needs-context-review
ccr-lang-8c9f67608ab58f06c748,temporally proximate sampling,40833744,ccr-2026-40833744-language.md,38,no-literal-match-needs-context-review
ccr-lang-8cca236a6233eea5f3ff,immune-related treatment-emergent adverse event,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,316,no-literal-match-needs-context-review
ccr-lang-8cd21c4b93ac67e7aec4,reduced stemness-associated expression,39879384,ccr-2025-omics-methods-2026-09-23-language.md,421,no-literal-match-needs-context-review
ccr-lang-8d2315ed1f6f5a988623,doublet removal,41805895;42008740;42456046,ccr-2026-immunotherapy-fulltext-language.md,138,no-literal-match-needs-context-review
ccr-lang-8d23fc3b25722625978a,inflamed immune contexture,37756581,ccr-2023-37756581-language.md,49,no-literal-match-needs-context-review
ccr-lang-8d30d94d12e24b14c09c,attenuated clonogenic survival,33323404,ccr-2021-33323404-language.md,108,no-literal-match-needs-context-review
ccr-lang-8d38ac643e54ead94d57,protocol-permitted treatment window,38165684,ccr-2024-38165684-language.md,42,no-literal-match-needs-context-review
ccr-lang-8d67ae6eae897040d34e,KRAS-wild-type fusion enrichment,33947695,ccr-2021-33947695-language.md,69,no-literal-match-needs-context-review
